Month & Year,order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
February_Sales_2023,254989,12-Feb-23,4,211,2142,9,Delivered,UPI
February_Sales_2023,255002,13-Feb-23,4,212,2146,9,Delivered,UPI
February_Sales_2023,255008,13-Feb-23,4,212,2145,9,Delivered,UPI
February_Sales_2023,255038,15-Feb-23,4,213,2148,6,Delivered,UPI
February_Sales_2023,255041,15-Feb-23,4,216,2163,1,Delivered,UPI
February_Sales_2023,255056,15-Feb-23,4,212,2147,8,Delivered,UPI
February_Sales_2023,255058,15-Feb-23,4,212,2147,6,Delivered,UPI
February_Sales_2023,255060,15-Feb-23,4,216,2163,8,Delivered,UPI
February_Sales_2023,255066,15-Feb-23,4,213,2148,1,Delivered,UPI
February_Sales_2023,255123,17-Feb-23,4,212,2145,9,Delivered,UPI
February_Sales_2023,255134,18-Feb-23,4,213,2149,5,Delivered,UPI
February_Sales_2023,255138,18-Feb-23,4,216,2163,1,Delivered,UPI
February_Sales_2023,255141,18-Feb-23,4,211,2142,5,Delivered,UPI
February_Sales_2023,255153,18-Feb-23,4,216,2160,5,Delivered,UPI
February_Sales_2023,255160,18-Feb-23,4,213,2148,3,Delivered,UPI
February_Sales_2023,255162,18-Feb-23,4,212,2145,5,Delivered,UPI
February_Sales_2023,255193,19-Feb-23,4,214,2153,1,Delivered,UPI
February_Sales_2023,255195,19-Feb-23,4,211,2141,7,Delivered,UPI
February_Sales_2023,255199,19-Feb-23,4,211,2142,10,Delivered,UPI
February_Sales_2023,255202,19-Feb-23,4,211,2141,3,Delivered,UPI
February_Sales_2023,255204,19-Feb-23,4,214,2155,1,Delivered,UPI
February_Sales_2023,255209,19-Feb-23,4,211,2141,3,Delivered,UPI
February_Sales_2023,255245,21-Feb-23,4,211,2142,8,Delivered,UPI
February_Sales_2023,255248,21-Feb-23,4,212,2147,5,Delivered,UPI
February_Sales_2023,255260,23-Feb-23,4,211,2142,8,Delivered,UPI
February_Sales_2023,255268,24-Feb-23,4,211,2142,7,Delivered,UPI
February_Sales_2023,255285,24-Feb-23,4,213,2149,9,Delivered,UPI
February_Sales_2023,255288,24-Feb-23,4,211,2141,6,Delivered,UPI
February_Sales_2023,255289,24-Feb-23,4,213,2150,9,Delivered,UPI
February_Sales_2023,255299,24-Feb-23,4,212,2147,1,Delivered,UPI
February_Sales_2023,255300,24-Feb-23,4,213,2150,3,Delivered,UPI
February_Sales_2023,255320,25-Feb-23,4,213,2149,6,Delivered,UPI
February_Sales_2023,255331,25-Feb-23,4,212,2145,4,Delivered,UPI
February_Sales_2023,255393,27-Feb-23,4,213,2148,1,Delivered,UPI
February_Sales_2023,255409,28-Feb-23,4,214,2155,6,Delivered,UPI
January_Sales_2023,254004,1-Jan-23,4,213,2149,2,Delivered,UPI
January_Sales_2023,254013,2-Jan-23,4,213,2150,5,Delivered,UPI
January_Sales_2023,254015,2-Jan-23,4,212,2147,9,Delivered,UPI
January_Sales_2023,254017,2-Jan-23,4,212,2145,1,Delivered,UPI
January_Sales_2023,254038,3-Jan-23,4,211,2142,4,Delivered,UPI
January_Sales_2023,254073,4-Jan-23,4,211,2142,5,Delivered,UPI
January_Sales_2023,254094,5-Jan-23,4,212,2145,5,Delivered,UPI
January_Sales_2023,254100,6-Jan-23,4,213,2148,10,Delivered,UPI
January_Sales_2023,254111,8-Jan-23,4,217,2165,7,Delivered,UPI
January_Sales_2023,254158,10-Jan-23,4,211,2141,8,Delivered,UPI
January_Sales_2023,254172,13-Jan-23,4,211,2142,5,Delivered,UPI
January_Sales_2023,254181,14-Jan-23,4,212,2147,5,Delivered,UPI
January_Sales_2023,254198,14-Jan-23,4,217,2165,9,Delivered,UPI
January_Sales_2023,254200,14-Jan-23,4,214,2151,10,Delivered,UPI
January_Sales_2023,254204,14-Jan-23,4,211,2141,2,Delivered,UPI
January_Sales_2023,254217,14-Jan-23,4,212,2145,1,Delivered,UPI
January_Sales_2023,254218,14-Jan-23,4,213,2148,4,Delivered,UPI
January_Sales_2023,254219,14-Jan-23,4,214,2153,5,Delivered,UPI
January_Sales_2023,254225,15-Jan-23,4,217,2167,2,Delivered,UPI
January_Sales_2023,254231,15-Jan-23,4,212,2147,5,Delivered,UPI
January_Sales_2023,254286,16-Jan-23,4,214,2154,1,Delivered,UPI
January_Sales_2023,254290,16-Jan-23,4,217,2164,3,Delivered,UPI
January_Sales_2023,254298,16-Jan-23,4,213,2150,2,Delivered,UPI
January_Sales_2023,254300,16-Jan-23,4,212,2147,10,Delivered,UPI
January_Sales_2023,254324,17-Jan-23,4,211,2141,5,Delivered,UPI
January_Sales_2023,254326,17-Jan-23,4,214,2153,10,Delivered,UPI
January_Sales_2023,254338,18-Jan-23,4,216,2161,1,Delivered,UPI
January_Sales_2023,254344,18-Jan-23,4,214,2155,5,Delivered,UPI
January_Sales_2023,254357,18-Jan-23,4,212,2147,10,Delivered,UPI
January_Sales_2023,254359,18-Jan-23,4,217,2165,5,Delivered,UPI
January_Sales_2023,254361,18-Jan-23,4,211,2141,7,Delivered,UPI
January_Sales_2023,254368,18-Jan-23,4,214,2151,4,Delivered,UPI
January_Sales_2023,254387,20-Jan-23,4,217,2165,2,Delivered,UPI
January_Sales_2023,254407,22-Jan-23,4,212,2147,8,Delivered,UPI
January_Sales_2023,254433,22-Jan-23,4,212,2147,3,Delivered,UPI
January_Sales_2023,254442,23-Jan-23,4,217,2165,3,Delivered,UPI
January_Sales_2023,254444,23-Jan-23,4,211,2141,5,Delivered,UPI
January_Sales_2023,254457,25-Jan-23,4,211,2142,5,Delivered,UPI
January_Sales_2023,254475,25-Jan-23,4,214,2155,2,Delivered,UPI
January_Sales_2023,254476,25-Jan-23,4,212,2145,1,Delivered,UPI
January_Sales_2023,254496,27-Jan-23,4,213,2149,3,Delivered,UPI
January_Sales_2023,254520,29-Jan-23,4,214,2151,6,Delivered,UPI
January_Sales_2023,254529,29-Jan-23,4,214,2154,10,Delivered,UPI
January_Sales_2023,254556,30-Jan-23,4,212,2147,7,Delivered,UPI
January_Sales_2023,254578,30-Jan-23,4,214,2155,10,Delivered,UPI
January_Sales_2023,254584,31-Jan-23,4,216,2163,5,Delivered,UPI
January_Sales_2023,254585,31-Jan-23,4,211,2142,2,Delivered,UPI
January_Sales_2023,254594,31-Jan-23,4,216,2160,1,Delivered,UPI
January_Sales_2023,254596,31-Jan-23,4,214,2152,6,Delivered,UPI
January_Sales_2023,254601,31-Jan-23,4,217,2164,4,Delivered,UPI
January_Sales_2023,254617,31-Jan-23,4,213,2148,1,Delivered,UPI
March_Sales_2023,255420,1-Mar-23,4,213,2149,2,Delivered,UPI
March_Sales_2023,255458,2-Mar-23,4,212,2145,3,Delivered,UPI
March_Sales_2023,255492,4-Mar-23,4,212,2147,1,Delivered,UPI
March_Sales_2023,255494,4-Mar-23,4,211,2142,6,Delivered,UPI
March_Sales_2023,255501,4-Mar-23,4,216,2160,1,Delivered,UPI
March_Sales_2023,255505,4-Mar-23,4,211,2141,10,Delivered,UPI
March_Sales_2023,255517,5-Mar-23,4,211,2142,10,Delivered,UPI
March_Sales_2023,255518,5-Mar-23,4,217,2165,7,Delivered,UPI
March_Sales_2023,255530,5-Mar-23,4,212,2145,6,Delivered,UPI
March_Sales_2023,255535,5-Mar-23,4,212,2145,5,Delivered,UPI
March_Sales_2023,255537,5-Mar-23,4,212,2147,7,Delivered,UPI
March_Sales_2023,255541,5-Mar-23,4,213,2149,3,Delivered,UPI
March_Sales_2023,255556,6-Mar-23,4,212,2147,10,Delivered,UPI
March_Sales_2023,255567,7-Mar-23,4,211,2141,6,Delivered,UPI
March_Sales_2023,255585,7-Mar-23,4,213,2148,8,Delivered,UPI
March_Sales_2023,255589,7-Mar-23,4,217,2164,2,Delivered,UPI
March_Sales_2023,255594,8-Mar-23,4,213,2149,1,Delivered,UPI
March_Sales_2023,255597,9-Mar-23,4,217,2166,2,Delivered,UPI
March_Sales_2023,255613,9-Mar-23,4,211,2141,9,Delivered,UPI
March_Sales_2023,255636,11-Mar-23,4,213,2149,4,Delivered,UPI
March_Sales_2023,255646,12-Mar-23,4,214,2155,6,Delivered,UPI
March_Sales_2023,255691,14-Mar-23,4,213,2150,3,Delivered,UPI
March_Sales_2023,255706,14-Mar-23,4,212,2147,1,Delivered,UPI
March_Sales_2023,255717,14-Mar-23,4,211,2142,9,Delivered,UPI
March_Sales_2023,255718,14-Mar-23,4,211,2142,10,Delivered,UPI
March_Sales_2023,255723,15-Mar-23,4,211,2143,5,Delivered,UPI
March_Sales_2023,255732,15-Mar-23,4,212,2147,9,Delivered,UPI
March_Sales_2023,255734,15-Mar-23,4,217,2165,6,Delivered,UPI
March_Sales_2023,255741,15-Mar-23,4,217,2165,7,Delivered,UPI
March_Sales_2023,255744,15-Mar-23,4,211,2142,2,Delivered,UPI
March_Sales_2023,255748,15-Mar-23,4,212,2145,5,Delivered,UPI
March_Sales_2023,255750,15-Mar-23,4,214,2151,4,Delivered,UPI
March_Sales_2023,255751,15-Mar-23,4,212,2147,9,Delivered,UPI
March_Sales_2023,255761,15-Mar-23,4,211,2142,9,Delivered,UPI
March_Sales_2023,255771,16-Mar-23,4,214,2154,4,Delivered,UPI
March_Sales_2023,255773,16-Mar-23,4,214,2155,10,Delivered,UPI
March_Sales_2023,255776,16-Mar-23,4,217,2165,10,Delivered,UPI
March_Sales_2023,255791,16-Mar-23,4,213,2148,6,Delivered,UPI
March_Sales_2023,255792,16-Mar-23,4,213,2150,3,Delivered,UPI
March_Sales_2023,255800,17-Mar-23,4,212,2147,1,Delivered,UPI
March_Sales_2023,255802,17-Mar-23,4,212,2147,6,Delivered,UPI
March_Sales_2023,255804,17-Mar-23,4,211,2144,7,Delivered,UPI
March_Sales_2023,255812,17-Mar-23,4,214,2152,5,Delivered,UPI
March_Sales_2023,255838,19-Mar-23,4,216,2163,2,Delivered,UPI
March_Sales_2023,255839,19-Mar-23,4,212,2145,9,Delivered,UPI
March_Sales_2023,255854,19-Mar-23,4,214,2154,8,Delivered,UPI
March_Sales_2023,255862,19-Mar-23,4,217,2165,8,Delivered,UPI
March_Sales_2023,255871,21-Mar-23,4,211,2141,6,Delivered,UPI
March_Sales_2023,255882,21-Mar-23,4,211,2142,10,Delivered,UPI
March_Sales_2023,255884,21-Mar-23,4,212,2147,3,Delivered,UPI
March_Sales_2023,255888,21-Mar-23,4,214,2155,6,Delivered,UPI
March_Sales_2023,255905,21-Mar-23,4,214,2155,9,Delivered,UPI
March_Sales_2023,255932,22-Mar-23,4,212,2147,4,Delivered,UPI
March_Sales_2023,255936,22-Mar-23,4,212,2145,3,Delivered,UPI
March_Sales_2023,255956,23-Mar-23,4,212,2147,10,Delivered,UPI
March_Sales_2023,255964,23-Mar-23,4,212,2147,4,Delivered,UPI
March_Sales_2023,255976,23-Mar-23,4,212,2147,10,Delivered,UPI
March_Sales_2023,255980,23-Mar-23,4,211,2141,3,Delivered,UPI
March_Sales_2023,255984,24-Mar-23,4,212,2146,7,Delivered,UPI
March_Sales_2023,256000,25-Mar-23,4,213,2149,3,Delivered,UPI
March_Sales_2023,256004,25-Mar-23,4,212,2147,9,Delivered,UPI
March_Sales_2023,256018,25-Mar-23,4,213,2149,9,Delivered,UPI
March_Sales_2023,256020,25-Mar-23,4,211,2141,8,Delivered,UPI
March_Sales_2023,256023,25-Mar-23,4,212,2147,5,Delivered,UPI
March_Sales_2023,256037,27-Mar-23,4,211,2143,5,Delivered,UPI
March_Sales_2023,256056,27-Mar-23,4,211,2142,9,Delivered,UPI
March_Sales_2023,256087,28-Mar-23,4,212,2147,1,Delivered,UPI
March_Sales_2023,256099,29-Mar-23,4,211,2142,3,Delivered,UPI
March_Sales_2023,256120,29-Mar-23,4,213,2150,3,Delivered,UPI
March_Sales_2023,256121,29-Mar-23,4,212,2145,5,Delivered,UPI
March_Sales_2023,256125,30-Mar-23,4,216,2160,6,Delivered,UPI
March_Sales_2023,256145,30-Mar-23,4,216,2162,9,Delivered,UPI
March_Sales_2023,256157,30-Mar-23,4,213,2148,9,Delivered,UPI
March_Sales_2023,256167,30-Mar-23,4,212,2147,3,Delivered,UPI
March_Sales_2023,256174,31-Mar-23,4,216,2161,2,Delivered,UPI
March_Sales_2023,256180,31-Mar-23,4,211,2144,3,Delivered,UPI
April_Sales_2023,256227,4-Apr-23,15,217,2165,10,Delivered,UPI
April_Sales_2023,256231,4-Apr-23,13,217,2165,3,Delivered,UPI
April_Sales_2023,256234,4-Apr-23,26,217,2164,2,Delivered,UPI
April_Sales_2023,256236,4-Apr-23,26,217,2164,2,Delivered,UPI
April_Sales_2023,256239,4-Apr-23,23,217,2164,7,Delivered,UPI
April_Sales_2023,256253,4-Apr-23,11,217,2165,6,Delivered,UPI
April_Sales_2023,256254,4-Apr-23,16,217,2166,2,Delivered,UPI
April_Sales_2023,256281,5-Apr-23,10,217,2164,5,Delivered,UPI
April_Sales_2023,256293,8-Apr-23,1,217,2167,2,Delivered,UPI
April_Sales_2023,256307,8-Apr-23,5,217,2165,9,Delivered,UPI
April_Sales_2023,256354,13-Apr-23,7,217,2164,6,Delivered,UPI
April_Sales_2023,256365,14-Apr-23,3,217,2164,7,Delivered,UPI
April_Sales_2023,256395,14-Apr-23,22,217,2164,1,Delivered,UPI
April_Sales_2023,256443,16-Apr-23,19,217,2165,9,Delivered,UPI
April_Sales_2023,256504,17-Apr-23,11,217,2165,3,Delivered,UPI
April_Sales_2023,256516,18-Apr-23,18,217,2165,3,Delivered,UPI
April_Sales_2023,256519,18-Apr-23,14,217,2164,6,Delivered,UPI
April_Sales_2023,256535,18-Apr-23,26,217,2164,4,Delivered,UPI
April_Sales_2023,256539,18-Apr-23,29,217,2165,8,Delivered,UPI
April_Sales_2023,256556,19-Apr-23,24,217,2164,8,Delivered,UPI
April_Sales_2023,256600,22-Apr-23,29,217,2164,8,Delivered,UPI
April_Sales_2023,256629,24-Apr-23,11,217,2165,7,Delivered,UPI
April_Sales_2023,256647,25-Apr-23,27,217,2165,1,Delivered,UPI
February_Sales_2023,254675,2-Feb-23,26,217,2165,2,Delivered,UPI
February_Sales_2023,254707,3-Feb-23,29,217,2165,9,Delivered,UPI
February_Sales_2023,254758,4-Feb-23,5,217,2165,2,Delivered,UPI
February_Sales_2023,254774,4-Feb-23,2,217,2167,2,Delivered,UPI
February_Sales_2023,254785,5-Feb-23,21,217,2165,6,Delivered,UPI
February_Sales_2023,254799,5-Feb-23,20,217,2165,8,Delivered,UPI
February_Sales_2023,254832,7-Feb-23,28,217,2165,3,Delivered,UPI
February_Sales_2023,254857,7-Feb-23,23,217,2165,6,Delivered,UPI
February_Sales_2023,254886,8-Feb-23,28,217,2164,8,Delivered,UPI
February_Sales_2023,254888,8-Feb-23,28,217,2165,10,Delivered,UPI
February_Sales_2023,254950,11-Feb-23,29,217,2165,9,Delivered,UPI
February_Sales_2023,254987,12-Feb-23,19,217,2165,9,Delivered,UPI
February_Sales_2023,255029,15-Feb-23,16,217,2165,3,Delivered,UPI
February_Sales_2023,255067,15-Feb-23,29,217,2164,1,Delivered,UPI
February_Sales_2023,255076,16-Feb-23,19,217,2167,9,Delivered,UPI
February_Sales_2023,255095,16-Feb-23,29,217,2166,2,Delivered,UPI
February_Sales_2023,255130,18-Feb-23,13,217,2164,9,Delivered,UPI
February_Sales_2023,255238,21-Feb-23,20,217,2164,1,Delivered,UPI
February_Sales_2023,255254,22-Feb-23,13,217,2165,4,Delivered,UPI
February_Sales_2023,255332,25-Feb-23,2,217,2165,2,Delivered,UPI
February_Sales_2023,255357,26-Feb-23,14,217,2167,8,Delivered,UPI
February_Sales_2023,255363,26-Feb-23,19,217,2165,5,Delivered,UPI
February_Sales_2023,255388,27-Feb-23,29,217,2167,6,Delivered,UPI
January_Sales_2023,254044,4-Jan-23,15,217,2165,10,Delivered,UPI
January_Sales_2023,254048,4-Jan-23,13,217,2165,3,Delivered,UPI
January_Sales_2023,254051,4-Jan-23,26,217,2164,2,Delivered,UPI
January_Sales_2023,254053,4-Jan-23,26,217,2164,2,Delivered,UPI
January_Sales_2023,254056,4-Jan-23,23,217,2164,7,Delivered,UPI
January_Sales_2023,254070,4-Jan-23,11,217,2165,6,Delivered,UPI
January_Sales_2023,254071,4-Jan-23,16,217,2166,2,Delivered,UPI
January_Sales_2023,254098,5-Jan-23,10,217,2164,5,Delivered,UPI
January_Sales_2023,254110,8-Jan-23,1,217,2167,2,Delivered,UPI
January_Sales_2023,254124,8-Jan-23,5,217,2165,9,Delivered,UPI
January_Sales_2023,254171,13-Jan-23,7,217,2164,6,Delivered,UPI
January_Sales_2023,254182,14-Jan-23,3,217,2164,7,Delivered,UPI
January_Sales_2023,254212,14-Jan-23,22,217,2164,1,Delivered,UPI
January_Sales_2023,254260,16-Jan-23,19,217,2165,9,Delivered,UPI
January_Sales_2023,254321,17-Jan-23,11,217,2165,3,Delivered,UPI
January_Sales_2023,254333,18-Jan-23,18,217,2165,3,Delivered,UPI
January_Sales_2023,254336,18-Jan-23,14,217,2164,6,Delivered,UPI
January_Sales_2023,254352,18-Jan-23,26,217,2164,4,Delivered,UPI
January_Sales_2023,254356,18-Jan-23,29,217,2165,8,Delivered,UPI
January_Sales_2023,254373,19-Jan-23,24,217,2164,8,Delivered,UPI
January_Sales_2023,254417,22-Jan-23,29,217,2164,8,Delivered,UPI
January_Sales_2023,254446,24-Jan-23,11,217,2165,7,Delivered,UPI
January_Sales_2023,254464,25-Jan-23,27,217,2165,1,Delivered,UPI
January_Sales_2023,254621,31-Jan-23,24,217,2167,9,Delivered,UPI
March_Sales_2023,255428,1-Mar-23,8,217,2164,8,Delivered,UPI
March_Sales_2023,255438,2-Mar-23,1,217,2165,2,Delivered,UPI
March_Sales_2023,255474,3-Mar-23,27,217,2164,9,Delivered,UPI
March_Sales_2023,255495,4-Mar-23,7,217,2164,5,Delivered,UPI
March_Sales_2023,255546,6-Mar-23,14,217,2165,6,Delivered,UPI
March_Sales_2023,255562,6-Mar-23,21,217,2167,1,Delivered,UPI
March_Sales_2023,255651,12-Mar-23,22,217,2164,5,Delivered,UPI
March_Sales_2023,255683,13-Mar-23,15,217,2164,1,Delivered,UPI
March_Sales_2023,255713,14-Mar-23,5,217,2166,7,Delivered,UPI
March_Sales_2023,255765,16-Mar-23,1,217,2165,5,Delivered,UPI
March_Sales_2023,255825,18-Mar-23,12,217,2164,9,Delivered,UPI
March_Sales_2023,255834,18-Mar-23,12,217,2165,10,Delivered,UPI
March_Sales_2023,255856,19-Mar-23,28,217,2164,8,Delivered,UPI
March_Sales_2023,255901,21-Mar-23,21,217,2167,3,Delivered,UPI
March_Sales_2023,255938,22-Mar-23,23,217,2167,3,Delivered,UPI
March_Sales_2023,255975,23-Mar-23,21,217,2164,8,Delivered,UPI
March_Sales_2023,255988,24-Mar-23,13,217,2165,8,Delivered,UPI
March_Sales_2023,255996,24-Mar-23,11,217,2165,7,Delivered,UPI
March_Sales_2023,256094,29-Mar-23,20,217,2167,7,Delivered,UPI
March_Sales_2023,256100,29-Mar-23,22,217,2165,3,Delivered,UPI
March_Sales_2023,256122,29-Mar-23,2,217,2164,10,Delivered,UPI
March_Sales_2023,256151,30-Mar-23,14,217,2165,2,Delivered,UPI
March_Sales_2023,256152,30-Mar-23,10,217,2165,4,Delivered,UPI
March_Sales_2023,256172,31-Mar-23,13,217,2165,7,Delivered,UPI
March_Sales_2023,256178,31-Mar-23,8,217,2166,9,Delivered,UPI
April_Sales_2023,256230,4-Apr-23,12,213,2148,10,Delivered,UPI
April_Sales_2023,256282,6-Apr-23,7,213,2150,2,Delivered,UPI
April_Sales_2023,256296,8-Apr-23,15,213,2150,2,Delivered,UPI
April_Sales_2023,256326,8-Apr-23,28,213,2150,10,Delivered,UPI
April_Sales_2023,256328,8-Apr-23,16,213,2150,8,Delivered,UPI
April_Sales_2023,256361,14-Apr-23,8,213,2150,5,Delivered,UPI
April_Sales_2023,256367,14-Apr-23,1,213,2148,5,Delivered,UPI
April_Sales_2023,256386,14-Apr-23,30,213,2149,8,Delivered,UPI
April_Sales_2023,256399,14-Apr-23,29,213,2149,3,Delivered,UPI
April_Sales_2023,256418,15-Apr-23,1,213,2148,4,Delivered,UPI
April_Sales_2023,256423,15-Apr-23,17,213,2150,6,Delivered,UPI
April_Sales_2023,256440,15-Apr-23,9,213,2150,4,Delivered,UPI
April_Sales_2023,256447,16-Apr-23,30,213,2148,4,Delivered,UPI
April_Sales_2023,256458,16-Apr-23,13,213,2150,6,Delivered,UPI
April_Sales_2023,256464,16-Apr-23,9,213,2148,7,Delivered,UPI
April_Sales_2023,256555,18-Apr-23,8,213,2150,10,Delivered,UPI
April_Sales_2023,256589,22-Apr-23,19,213,2150,3,Delivered,UPI
April_Sales_2023,256598,22-Apr-23,11,213,2148,1,Delivered,UPI
April_Sales_2023,256645,25-Apr-23,20,213,2150,7,Delivered,UPI
April_Sales_2023,256657,25-Apr-23,6,213,2150,5,Delivered,UPI
April_Sales_2023,256661,26-Apr-23,26,213,2148,5,Delivered,UPI
April_Sales_2023,256662,26-Apr-23,19,213,2150,5,Delivered,UPI
April_Sales_2023,256667,26-Apr-23,27,213,2149,6,Delivered,UPI
April_Sales_2023,256682,27-Apr-23,1,213,2150,7,Delivered,UPI
April_Sales_2023,256734,30-Apr-23,27,213,2148,8,Delivered,UPI
February_Sales_2023,254639,1-Feb-23,23,213,2149,3,Delivered,UPI
February_Sales_2023,254665,2-Feb-23,8,213,2148,3,Delivered,UPI
February_Sales_2023,254680,2-Feb-23,12,213,2149,4,Delivered,UPI
February_Sales_2023,254693,2-Feb-23,29,213,2149,9,Delivered,UPI
February_Sales_2023,254713,3-Feb-23,20,213,2148,4,Delivered,UPI
February_Sales_2023,254731,3-Feb-23,18,213,2148,7,Delivered,UPI
February_Sales_2023,254745,4-Feb-23,1,213,2149,8,Delivered,UPI
February_Sales_2023,254747,4-Feb-23,11,213,2150,1,Delivered,UPI
February_Sales_2023,254801,5-Feb-23,12,213,2148,4,Delivered,UPI
February_Sales_2023,254819,6-Feb-23,14,213,2148,8,Delivered,UPI
February_Sales_2023,254841,7-Feb-23,28,213,2149,6,Delivered,UPI
February_Sales_2023,254870,8-Feb-23,23,213,2150,4,Delivered,UPI
February_Sales_2023,254877,8-Feb-23,9,213,2149,5,Delivered,UPI
February_Sales_2023,254883,8-Feb-23,10,213,2150,8,Delivered,UPI
February_Sales_2023,254959,11-Feb-23,7,213,2150,5,Delivered,UPI
February_Sales_2023,254969,12-Feb-23,10,213,2149,3,Delivered,UPI
February_Sales_2023,254988,12-Feb-23,27,213,2149,5,Delivered,UPI
February_Sales_2023,254999,13-Feb-23,21,213,2148,4,Delivered,UPI
February_Sales_2023,255006,13-Feb-23,2,213,2150,9,Delivered,UPI
February_Sales_2023,255009,13-Feb-23,16,213,2150,6,Delivered,UPI
February_Sales_2023,255028,15-Feb-23,10,213,2150,7,Delivered,UPI
February_Sales_2023,255036,15-Feb-23,3,213,2150,7,Delivered,UPI
February_Sales_2023,255046,15-Feb-23,6,213,2148,6,Delivered,UPI
February_Sales_2023,255059,15-Feb-23,29,213,2148,8,Delivered,UPI
February_Sales_2023,255069,15-Feb-23,10,213,2149,3,Delivered,UPI
February_Sales_2023,255090,16-Feb-23,6,213,2150,6,Delivered,UPI
February_Sales_2023,255117,17-Feb-23,6,213,2150,2,Delivered,UPI
February_Sales_2023,255135,18-Feb-23,22,213,2150,6,Delivered,UPI
February_Sales_2023,255146,18-Feb-23,2,213,2149,10,Delivered,UPI
February_Sales_2023,255148,18-Feb-23,3,213,2149,4,Delivered,UPI
February_Sales_2023,255178,19-Feb-23,1,213,2149,2,Delivered,UPI
February_Sales_2023,255188,19-Feb-23,7,213,2148,5,Delivered,UPI
February_Sales_2023,255207,19-Feb-23,7,213,2149,8,Delivered,UPI
February_Sales_2023,255212,19-Feb-23,19,213,2150,9,Delivered,UPI
February_Sales_2023,255229,21-Feb-23,17,213,2148,3,Delivered,UPI
February_Sales_2023,255233,21-Feb-23,2,213,2149,10,Delivered,UPI
February_Sales_2023,255255,22-Feb-23,28,213,2150,4,Delivered,UPI
February_Sales_2023,255337,25-Feb-23,12,213,2149,10,Delivered,UPI
February_Sales_2023,255372,26-Feb-23,14,213,2148,7,Delivered,UPI
February_Sales_2023,255414,28-Feb-23,30,213,2148,3,Delivered,UPI
January_Sales_2023,254047,4-Jan-23,12,213,2148,10,Delivered,UPI
January_Sales_2023,254099,6-Jan-23,7,213,2150,2,Delivered,UPI
January_Sales_2023,254113,8-Jan-23,15,213,2150,2,Delivered,UPI
January_Sales_2023,254143,8-Jan-23,28,213,2150,10,Delivered,UPI
January_Sales_2023,254145,8-Jan-23,16,213,2150,8,Delivered,UPI
January_Sales_2023,254178,14-Jan-23,8,213,2150,5,Delivered,UPI
January_Sales_2023,254184,14-Jan-23,1,213,2148,5,Delivered,UPI
January_Sales_2023,254203,14-Jan-23,30,213,2149,8,Delivered,UPI
January_Sales_2023,254216,14-Jan-23,29,213,2149,3,Delivered,UPI
January_Sales_2023,254235,15-Jan-23,1,213,2148,4,Delivered,UPI
January_Sales_2023,254240,15-Jan-23,17,213,2150,6,Delivered,UPI
January_Sales_2023,254257,15-Jan-23,9,213,2150,4,Delivered,UPI
January_Sales_2023,254264,16-Jan-23,30,213,2148,4,Delivered,UPI
January_Sales_2023,254275,16-Jan-23,13,213,2150,6,Delivered,UPI
January_Sales_2023,254281,16-Jan-23,9,213,2148,7,Delivered,UPI
January_Sales_2023,254372,18-Jan-23,8,213,2150,10,Delivered,UPI
January_Sales_2023,254406,22-Jan-23,19,213,2150,3,Delivered,UPI
January_Sales_2023,254415,22-Jan-23,11,213,2148,1,Delivered,UPI
January_Sales_2023,254462,25-Jan-23,20,213,2150,7,Delivered,UPI
January_Sales_2023,254474,25-Jan-23,6,213,2150,5,Delivered,UPI
January_Sales_2023,254478,26-Jan-23,26,213,2148,5,Delivered,UPI
January_Sales_2023,254479,26-Jan-23,19,213,2150,5,Delivered,UPI
January_Sales_2023,254484,26-Jan-23,27,213,2149,6,Delivered,UPI
January_Sales_2023,254499,27-Jan-23,1,213,2150,7,Delivered,UPI
January_Sales_2023,254551,30-Jan-23,27,213,2148,8,Delivered,UPI
January_Sales_2023,254583,31-Jan-23,30,213,2148,10,Delivered,UPI
January_Sales_2023,254616,31-Jan-23,2,213,2148,2,Delivered,UPI
January_Sales_2023,254623,31-Jan-23,13,213,2150,6,Delivered,UPI
March_Sales_2023,255450,2-Mar-23,2,213,2150,1,Delivered,UPI
March_Sales_2023,255451,2-Mar-23,30,213,2149,1,Delivered,UPI
March_Sales_2023,255471,3-Mar-23,30,213,2148,6,Delivered,UPI
March_Sales_2023,255542,5-Mar-23,1,213,2150,1,Delivered,UPI
March_Sales_2023,255552,6-Mar-23,29,213,2148,4,Delivered,UPI
March_Sales_2023,255561,6-Mar-23,20,213,2148,5,Delivered,UPI
March_Sales_2023,255578,7-Mar-23,24,213,2148,9,Delivered,UPI
March_Sales_2023,255603,9-Mar-23,14,213,2149,7,Delivered,UPI
March_Sales_2023,255618,9-Mar-23,22,213,2148,10,Delivered,UPI
March_Sales_2023,255630,11-Mar-23,30,213,2148,6,Delivered,UPI
March_Sales_2023,255673,13-Mar-23,18,213,2150,4,Delivered,UPI
March_Sales_2023,255709,14-Mar-23,5,213,2148,2,Delivered,UPI
March_Sales_2023,255747,15-Mar-23,8,213,2148,7,Delivered,UPI
March_Sales_2023,255754,15-Mar-23,7,213,2148,4,Delivered,UPI
March_Sales_2023,255757,15-Mar-23,12,213,2148,10,Delivered,UPI
March_Sales_2023,255790,16-Mar-23,7,213,2149,9,Delivered,UPI
March_Sales_2023,255807,17-Mar-23,16,213,2148,1,Delivered,UPI
